year,qtr,state_fips,low,high
2019,4,1,1.4,1.5
2019,4,2,1.6,1.72
2019,4,4,1.84,2.06
2019,4,5,1.32,1.4
2019,4,6,1.72,1.84
2019,4,8,1.84,2.06
2019,4,9,1.4,1.5
2019,4,10,1.6,1.72
2019,4,11,0.4,1.11
2019,4,12,1.72,1.84
2019,4,13,1.5,1.6
2019,4,15,2.06,
2019,4,16,1.84,2.06
2019,4,17,1.24,1.32
2019,4,18,1.24,1.32
2019,4,19,1.11,1.24
2019,4,20,1.11,1.24
2019,4,21,1.24,1.32
2019,4,22,1.4,1.5
2019,4,23,1.6,1.72
2019,4,24,1.84,2.06
2019,4,25,1.24,1.32
2019,4,26,1.24,1.32
2019,4,27,1.32,1.4
2019,4,28,1.5,1.6
2019,4,29,1.32,1.4
2019,4,30,1.84,2.06
2019,4,31,1.24,1.32
2019,4,32,1.84,2.06
2019,4,33,1.72,1.84
2019,4,34,1.6,1.72
2019,4,35,1.6,1.72
2019,4,36,0.4,1.11
2019,4,37,1.6,1.72
2019,4,38,1.11,1.24
2019,4,39,1.11,1.24
2019,4,40,1.24,1.32
2019,4,41,1.72,1.84
2019,4,42,1.24,1.32
2019,4,44,1.6,1.72
2019,4,45,1.72,1.84
2019,4,46,1.32,1.4
2019,4,47,1.4,1.5
2019,4,48,1.24,1.32
2019,4,49,1.72,1.84
2019,4,50,1.5,1.6
2019,4,51,1.84,2.06
2019,4,53,1.6,1.72
2019,4,54,1.32,1.4
2019,4,55,1.24,1.32
2019,4,56,1.6,1.72
