year,qtr,state_fips,low,high
2020,4,22,1.4,1.5
2020,4,23,1.6,1.72
2020,4,24,1.84,2.06
2020,4,25,1.24,1.32
2020,4,26,1.24,1.32
2020,4,27,1.32,1.4
2020,4,28,1.4,1.5
2020,4,29,1.24,1.32
2020,4,30,1.72,1.84
2020,4,31,1.11,1.24
2020,4,32,1.84,2.06
2020,4,33,1.6,1.72
2020,4,34,1.5,1.6
2020,4,35,1.6,1.72
2020,4,36,0.4,1.11
2020,4,37,1.5,1.6
2020,4,38,1.11,1.24
2020,4,39,1.11,1.24
2020,4,40,1.24,1.32
2020,4,41,1.6,1.72
2020,4,42,1.24,1.32
2020,4,44,1.6,1.72
2020,4,45,1.72,1.84
2020,4,46,1.11,1.24
2020,4,47,1.4,1.5
2020,4,48,1.24,1.32
2020,4,49,1.72,1.84
2020,4,50,1.4,1.5
2020,4,51,1.72,1.84
2020,4,53,1.6,1.72
2020,4,54,1.32,1.4
2020,4,55,1.11,1.24
2020,4,56,1.5,1.6
