year,qtr,state_fips,low,high
2018,4,38,0.4,1.11
2018,4,39,1.11,1.24
2018,4,40,1.24,1.32
2018,4,41,1.72,1.84
2018,4,42,1.24,1.32
2018,4,44,1.6,1.72
2018,4,45,1.72,1.84
2018,4,46,1.32,1.4
2018,4,47,1.32,1.4
2018,4,48,1.11,1.24
2018,4,49,1.72,1.84
2018,4,50,1.5,1.6
2018,4,51,1.84,2.06
2018,4,53,1.6,1.72
2018,4,54,1.24,1.32
2018,4,55,1.24,1.32
2018,4,56,1.5,1.6
